configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 97.78358225387987
1,1,1,0,1,0,1, 93.37183134315364
10,1,0,1,1,1,0, 88.3808500969814
11,1,0,1,1,1,1, 101.59530387899255
12,0,0,1,1,1,1, 84.97726526742761
13,1,0,1,0,1,1, 86.38258172983741
14,0,1,1,1,0,0, 101.17448221726289
15,0,0,1,0,0,1, 87.38113834438266
16,1,1,1,1,0,1, 79.98223655312655
17,0,1,0,1,0,1, 77.17423422429071
18,0,1,0,0,1,0, 83.38453041853222
19,0,1,0,0,0,1, 94.18844925603855
2,1,0,1,1,0,0, 102.18230715395276
20,1,0,0,0,0,1, 90.18039629687571
21,0,0,0,0,0,1, 90.18536239260858
22,1,1,0,1,0,0, 84.18351442655337
23,0,1,1,0,1,0, 98.5655874416204
24,1,1,1,1,1,0, 99.97749764469962
25,0,1,1,0,0,1, 88.37241527522565
26,1,1,1,0,0,0, 94.77061407765635
27,0,0,1,0,1,0, 106.37662467284245
28,1,0,0,0,1,0, 102.17947353340797
29,1,1,0,0,1,1, 95.9774481598104
3,1,0,1,0,0,0, 85.18873855989482
4,1,1,1,1,1,1, 88.97812371393432
5,1,0,0,1,1,1, 115.77253565183942
6,1,0,0,1,0,1, 80.98052083214631
7,0,0,0,1,1,1, 95.77428357049907
8,0,0,1,1,0,1, 102.3751914403333
9,0,1,1,1,1,1, 78.9895865816301
