configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 126504.29418826623
1,1,1,0,1,0,1, 128777.36196998459
10,1,0,1,1,1,0, 127218.20848774444
11,1,0,1,1,1,1, 127623.94837866536
12,0,0,1,1,1,1, 126179.94016547238
13,1,0,1,0,1,1, 128534.2087369843
14,0,1,1,1,0,0, 124621.30700334358
15,0,0,1,0,0,1, 125684.82519126088
16,1,1,1,1,0,1, 128769.07069937058
17,0,1,0,1,0,1, 125215.84080558862
18,0,1,0,0,1,0, 127632.7444358505
19,0,1,0,0,0,1, 123588.15975994237
2,1,0,1,1,0,0, 124720.0035919361
20,1,0,0,0,0,1, 125470.51442910917
21,0,0,0,0,0,1, 127422.6226124186
22,1,1,0,1,0,0, 128069.0138301728
23,0,1,1,0,1,0, 126419.3735161526
24,1,1,1,1,1,0, 127990.17035491674
25,0,1,1,0,0,1, 126924.0093263762
26,1,1,1,0,0,0, 126463.65877069737
27,0,0,1,0,1,0, 125572.76879165092
28,1,0,0,0,1,0, 125265.40607913016
29,1,1,0,0,1,1, 126122.01295777562
3,1,0,1,0,0,0, 128262.0239234327
4,1,1,1,1,1,1, 128474.59543349898
5,1,0,0,1,1,1, 128608.26565323354
6,1,0,0,1,0,1, 125537.29964246976
7,0,0,0,1,1,1, 128850.03917041191
8,0,0,1,1,0,1, 128776.03529493576
9,0,1,1,1,1,1, 128141.87868808345
