configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 27161.73454836826
1,1,1,0,1,0,1, 27073.784184036755
10,1,0,1,1,1,0, 26340.813246268168
11,1,0,1,1,1,1, 27591.00202242045
12,0,0,1,1,1,1, 27238.97570555757
13,1,0,1,0,1,1, 27496.776003013645
14,0,1,1,1,0,0, 27327.63096767141
15,0,0,1,0,0,1, 27269.13270523431
16,1,1,1,1,0,1, 27370.190031229387
17,0,1,0,1,0,1, 27157.161207624646
18,0,1,0,0,1,0, 26932.762358771328
19,0,1,0,0,0,1, 27018.994353030183
2,1,0,1,1,0,0, 27446.513606609118
20,1,0,0,0,0,1, 26863.522559986246
21,0,0,0,0,0,1, 27387.880862718248
22,1,1,0,1,0,0, 27013.958112156553
23,0,1,1,0,1,0, 27313.896764395788
24,1,1,1,1,1,0, 27487.101677537816
25,0,1,1,0,0,1, 27297.19548613575
26,1,1,1,0,0,0, 27264.67180151319
27,0,0,1,0,1,0, 27222.95875449519
28,1,0,0,0,1,0, 27186.989394355438
29,1,1,0,0,1,1, 27533.49449605445
3,1,0,1,0,0,0, 27888.635102309458
4,1,1,1,1,1,1, 27293.395817014156
5,1,0,0,1,1,1, 27236.008181696856
6,1,0,0,1,0,1, 26886.92435094965
7,0,0,0,1,1,1, 26646.41539096953
8,0,0,1,1,0,1, 27164.90728617143
9,0,1,1,1,1,1, 27796.07686171174
