configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 127820.02939860676
1,1,1,0,1,0,1, 128275.8443757456
10,1,0,1,1,1,0, 128268.1111366222
11,1,0,1,1,1,1, 126079.87412185367
12,0,0,1,1,1,1, 126409.1459545281
13,1,0,1,0,1,1, 128180.80671872516
14,0,1,1,1,0,0, 128605.28850667397
15,0,0,1,0,0,1, 128781.34215914799
16,1,1,1,1,0,1, 128021.138850447
17,0,1,0,1,0,1, 127639.09789791169
18,0,1,0,0,1,0, 127179.70110226647
19,0,1,0,0,0,1, 124569.61199057258
2,1,0,1,1,0,0, 129110.89076185755
20,1,0,0,0,0,1, 124362.02282291843
21,0,0,0,0,0,1, 129488.39136571407
22,1,1,0,1,0,0, 126186.9459604404
23,0,1,1,0,1,0, 129134.23245194915
24,1,1,1,1,1,0, 128733.09895327117
25,0,1,1,0,0,1, 126880.20605345463
26,1,1,1,0,0,0, 127717.99865896102
27,0,0,1,0,1,0, 129293.01287629116
28,1,0,0,0,1,0, 128267.28850648135
29,1,1,0,0,1,1, 127566.6408131608
3,1,0,1,0,0,0, 127201.05525995443
4,1,1,1,1,1,1, 128297.0744418115
5,1,0,0,1,1,1, 127701.6888548351
6,1,0,0,1,0,1, 125046.73621766135
7,0,0,0,1,1,1, 127058.8295086508
8,0,0,1,1,0,1, 124428.25218122726
9,0,1,1,1,1,1, 128519.01117472802
