configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 0.015505510013733233
1,1,1,0,1,0,1, 0.015588647769900849
10,1,0,1,1,1,0, 0.015671917158726886
11,1,0,1,1,1,1, 0.015676110026622274
12,0,0,1,1,1,1, 0.01556527318278738
13,1,0,1,0,1,1, 0.015679256131443525
14,0,1,1,1,0,0, 0.015618747933675771
15,0,0,1,0,0,1, 0.015762453239727605
16,1,1,1,1,0,1, 0.015718415389579694
17,0,1,0,1,0,1, 0.01569531908490783
18,0,1,0,0,1,0, 0.015752761656685637
19,0,1,0,0,0,1, 0.015683083413956696
2,1,0,1,1,0,0, 0.015591507157526554
20,1,0,0,0,0,1, 0.015617526229730906
21,0,0,0,0,0,1, 0.015716865241444177
22,1,1,0,1,0,0, 0.015677555044857266
23,0,1,1,0,1,0, 0.015672025974753867
24,1,1,1,1,1,0, 0.015620798043799889
25,0,1,1,0,0,1, 0.015672913187237267
26,1,1,1,0,0,0, 0.015705608465179443
27,0,0,1,0,1,0, 0.01564183271660253
28,1,0,0,0,1,0, 0.015602075513558052
29,1,1,0,0,1,1, 0.015623468150194811
3,1,0,1,0,0,0, 0.015663577023365387
4,1,1,1,1,1,1, 0.015691553232302025
5,1,0,0,1,1,1, 0.015615889801185154
6,1,0,0,1,0,1, 0.015691903547492888
7,0,0,0,1,1,1, 0.015654658455012124
8,0,0,1,1,0,1, 0.015742991139418013
9,0,1,1,1,1,1, 0.015681200288212342
