configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 0.10308973354283149
1,1,1,0,1,0,1, 0.01568143023473529
10,1,0,1,1,1,0, 0.01576223940747028
11,1,0,1,1,1,1, 0.015751738901255582
12,0,0,1,1,1,1, 0.10294981474292177
13,1,0,1,0,1,1, 0.01570510056397354
14,0,1,1,1,0,0, 0.10159932268910327
15,0,0,1,0,0,1, 0.10361566024571023
16,1,1,1,1,0,1, 0.015617821027127731
17,0,1,0,1,0,1, 0.1018913048410888
18,0,1,0,0,1,0, 0.10221595801187648
19,0,1,0,0,0,1, 0.10119610921185186
2,1,0,1,1,0,0, 0.015800075939716753
20,1,0,0,0,0,1, 0.015768049529864145
21,0,0,0,0,0,1, 0.10360822356978598
22,1,1,0,1,0,0, 0.01572190085445424
23,0,1,1,0,1,0, 0.10398252888313457
24,1,1,1,1,1,0, 0.015813588604314494
25,0,1,1,0,0,1, 0.10397678600806017
26,1,1,1,0,0,0, 0.015581902334879076
27,0,0,1,0,1,0, 0.10348310918465499
28,1,0,0,0,1,0, 0.015725163717671548
29,1,1,0,0,1,1, 0.015840242025438888
3,1,0,1,0,0,0, 0.015853310008949576
4,1,1,1,1,1,1, 0.0155733194068653
5,1,0,0,1,1,1, 0.015564527779010821
6,1,0,0,1,0,1, 0.01551730426946672
7,0,0,0,1,1,1, 0.10331384599364155
8,0,0,1,1,0,1, 0.10434301792453034
9,0,1,1,1,1,1, 0.10360873837311192
