configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 32402.937002209877
1,1,1,0,1,0,1, 27677.523636605187
10,1,0,1,1,1,0, 27743.868605038286
11,1,0,1,1,1,1, 27179.304590312753
12,0,0,1,1,1,1, 27649.74410161834
13,1,0,1,0,1,1, 27905.756678545218
14,0,1,1,1,0,0, 27795.922338192988
15,0,0,1,0,0,1, 32226.046379725947
16,1,1,1,1,0,1, 30222.619817576266
17,0,1,0,1,0,1, 32560.88070670136
18,0,1,0,0,1,0, 31955.72215138704
19,0,1,0,0,0,1, 27632.095231253006
2,1,0,1,1,0,0, 27458.270293721118
20,1,0,0,0,0,1, 27671.779489123608
21,0,0,0,0,0,1, 27801.17710183849
22,1,1,0,1,0,0, 25826.179481616928
23,0,1,1,0,1,0, 27971.167320725795
24,1,1,1,1,1,0, 27552.68762691457
25,0,1,1,0,0,1, 27782.71692745377
26,1,1,1,0,0,0, 27595.265756206863
27,0,0,1,0,1,0, 27439.13314290575
28,1,0,0,0,1,0, 27794.68621189001
29,1,1,0,0,1,1, 27841.50388667394
3,1,0,1,0,0,0, 26171.36486284896
4,1,1,1,1,1,1, 27477.509658344643
5,1,0,0,1,1,1, 27745.177194574153
6,1,0,0,1,0,1, 27642.101131391202
7,0,0,0,1,1,1, 28049.704075622005
8,0,0,1,1,0,1, 27879.771274356466
9,0,1,1,1,1,1, 26900.666598518314
