configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 27025.71226264668
1,1,1,0,1,0,1, 32340.585170548075
10,1,0,1,1,1,0, 26940.163203508684
11,1,0,1,1,1,1, 27181.66868264043
12,0,0,1,1,1,1, 27336.371315398854
13,1,0,1,0,1,1, 26462.167039783224
14,0,1,1,1,0,0, 26728.9629696947
15,0,0,1,0,0,1, 27349.00613711698
16,1,1,1,1,0,1, 27283.04522437576
17,0,1,0,1,0,1, 27204.222095269186
18,0,1,0,0,1,0, 27414.30972138837
19,0,1,0,0,0,1, 27711.57789724547
2,1,0,1,1,0,0, 27574.720599143526
20,1,0,0,0,0,1, 27019.8704127015
21,0,0,0,0,0,1, 25842.464337399215
22,1,1,0,1,0,0, 27178.71363148382
23,0,1,1,0,1,0, 27533.72192592878
24,1,1,1,1,1,0, 27328.751212713334
25,0,1,1,0,0,1, 27379.482363506435
26,1,1,1,0,0,0, 27237.936998651723
27,0,0,1,0,1,0, 26956.79365113596
28,1,0,0,0,1,0, 27504.26316078992
29,1,1,0,0,1,1, 27245.654999169008
3,1,0,1,0,0,0, 27419.195630476985
4,1,1,1,1,1,1, 27257.38879666806
5,1,0,0,1,1,1, 27575.93723716685
6,1,0,0,1,0,1, 27446.362945214314
7,0,0,0,1,1,1, 27212.661507146047
8,0,0,1,1,0,1, 27849.645334766665
9,0,1,1,1,1,1, 26864.749419049793
