configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 1188005704.3281898
1,1,1,0,1,0,1, 12551417.84968039
10,1,0,1,1,1,0, 11935122.563314427
11,1,0,1,1,1,1, 12632617.12297047
12,0,0,1,1,1,1, 1391375431.3820388
13,1,0,1,0,1,1, 12651555.721891463
14,0,1,1,1,0,0, 1221860028.9690793
15,0,0,1,0,0,1, 1397711691.57736
16,1,1,1,1,0,1, 12671478.05180351
17,0,1,0,1,0,1, 1398689584.5125453
18,0,1,0,0,1,0, 1188216259.7319071
19,0,1,0,0,0,1, 1186858377.684945
2,1,0,1,1,0,0, 12580866.857227152
20,1,0,0,0,0,1, 12654144.471009383
21,0,0,0,0,0,1, 1387741053.5699549
22,1,1,0,1,0,0, 12505985.517867174
23,0,1,1,0,1,0, 1187568739.447561
24,1,1,1,1,1,0, 12511010.964207744
25,0,1,1,0,0,1, 1387291153.3747203
26,1,1,1,0,0,0, 12697869.39890735
27,0,0,1,0,1,0, 1187983137.1496
28,1,0,0,0,1,0, 12476344.527949592
29,1,1,0,0,1,1, 12054930.46779696
3,1,0,1,0,0,0, 12591868.170477787
4,1,1,1,1,1,1, 12666087.86428065
5,1,0,0,1,1,1, 12576242.066851325
6,1,0,0,1,0,1, 12607801.372928951
7,0,0,0,1,1,1, 1196862749.8479416
8,0,0,1,1,0,1, 1396818277.0430934
9,0,1,1,1,1,1, 1399423320.0405843
