configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 96.78586883729193
1,1,1,0,1,0,1, 89.98230987380099
10,1,0,1,1,1,0, 96.98170461478418
11,1,0,1,1,1,1, 78.17843730812798
12,0,0,1,1,1,1, 88.17761076994283
13,1,0,1,0,1,1, 81.77902045915883
14,0,1,1,1,0,0, 112.56971284859077
15,0,0,1,0,0,1, 116.1740319903861
16,1,1,1,1,0,1, 94.58040634470001
17,0,1,0,1,0,1, 101.17656429029562
18,0,1,0,0,1,0, 72.78215940418393
19,0,1,0,0,0,1, 109.58281219890536
2,1,0,1,1,0,0, 94.79288638159295
20,1,0,0,0,0,1, 100.57219034113115
21,0,0,0,0,0,1, 86.58337379301405
22,1,1,0,1,0,0, 72.58320294034195
23,0,1,1,0,1,0, 80.18350868984116
24,1,1,1,1,1,0, 85.17990926216964
25,0,1,1,0,0,1, 102.56397852561481
26,1,1,1,0,0,0, 87.7897613786156
27,0,0,1,0,1,0, 95.9688514858421
28,1,0,0,0,1,0, 85.78253808939002
29,1,1,0,0,1,1, 95.97534896195995
3,1,0,1,0,0,0, 95.98152493858328
4,1,1,1,1,1,1, 96.78328175269333
5,1,0,0,1,1,1, 99.16242489797801
6,1,0,0,1,0,1, 111.36599334709112
7,0,0,0,1,1,1, 89.58206613618628
8,0,0,1,1,0,1, 90.77539983033581
9,0,1,1,1,1,1, 90.57504882031122
