configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 1199852538.1230645
1,1,1,0,1,0,1, 12750644.794337584
10,1,0,1,1,1,0, 11961393.020338422
11,1,0,1,1,1,1, 12784755.168285923
12,0,0,1,1,1,1, 1183802321.680216
13,1,0,1,0,1,1, 12573527.753787903
14,0,1,1,1,0,0, 1325350605.2670784
15,0,0,1,0,0,1, 1390574496.9415984
16,1,1,1,1,0,1, 12451923.309325056
17,0,1,0,1,0,1, 1261833522.0889068
18,0,1,0,0,1,0, 1187954530.70771
19,0,1,0,0,0,1, 1312535697.689638
2,1,0,1,1,0,0, 12877121.415581174
20,1,0,0,0,0,1, 12118112.604717985
21,0,0,0,0,0,1, 1384684026.5980077
22,1,1,0,1,0,0, 13031668.629599981
23,0,1,1,0,1,0, 1246835407.0533578
24,1,1,1,1,1,0, 12879539.220368417
25,0,1,1,0,0,1, 1187223368.0510688
26,1,1,1,0,0,0, 12801941.25605707
27,0,0,1,0,1,0, 1194127519.6836994
28,1,0,0,0,1,0, 12588847.63487571
29,1,1,0,0,1,1, 12874631.210662905
3,1,0,1,0,0,0, 12639781.637175024
4,1,1,1,1,1,1, 12729798.074567147
5,1,0,0,1,1,1, 12762303.639464213
6,1,0,0,1,0,1, 12808494.503382843
7,0,0,0,1,1,1, 1391980942.5559533
8,0,0,1,1,0,1, 1384529447.9375737
9,0,1,1,1,1,1, 1388780467.5693305
