configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 0.10311466617534683
1,1,1,0,1,0,1, 0.01571930012342349
10,1,0,1,1,1,0, 0.015713483830094754
11,1,0,1,1,1,1, 0.015685189897282827
12,0,0,1,1,1,1, 0.10290838791553868
13,1,0,1,0,1,1, 0.01562920826950395
14,0,1,1,1,0,0, 0.10236482497273998
15,0,0,1,0,0,1, 0.10067529701167631
16,1,1,1,1,0,1, 0.015818239525569863
17,0,1,0,1,0,1, 0.09750191203819399
18,0,1,0,0,1,0, 0.10384258517270223
19,0,1,0,0,0,1, 0.10451160793090673
2,1,0,1,1,0,0, 0.015665065703127406
20,1,0,0,0,0,1, 0.015810063184778823
21,0,0,0,0,0,1, 0.10375377315392276
22,1,1,0,1,0,0, 0.015789198306809967
23,0,1,1,0,1,0, 0.10398676094675033
24,1,1,1,1,1,0, 0.01570661567810349
25,0,1,1,0,0,1, 0.10289957348637939
26,1,1,1,0,0,0, 0.015722995440594946
27,0,0,1,0,1,0, 0.10330569708139392
28,1,0,0,0,1,0, 0.01582006179155249
29,1,1,0,0,1,1, 0.015724183130649987
3,1,0,1,0,0,0, 0.01572495989888986
4,1,1,1,1,1,1, 0.015690404670244747
5,1,0,0,1,1,1, 0.01576380345248235
6,1,0,0,1,0,1, 0.01581023813447103
7,0,0,0,1,1,1, 0.10294477591780465
8,0,0,1,1,0,1, 0.10420673792329528
9,0,1,1,1,1,1, 0.1039922651733478
