configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 72.59092060349641
1,1,1,0,1,0,1, 82.38045736190669
10,1,0,1,1,1,0, 69.53385425232997
11,1,0,1,1,1,1, 54.5864265282622
12,0,0,1,1,1,1, 51.783569901807276
13,1,0,1,0,1,1, 82.98518727684738
14,0,1,1,1,0,0, 63.78463516161754
15,0,0,1,0,0,1, 52.18683558891378
16,1,1,1,1,0,1, 65.18083994869923
17,0,1,0,1,0,1, 58.38332586225373
18,0,1,0,0,1,0, 56.38849144722656
19,0,1,0,0,0,1, 86.98397513362588
2,1,0,1,1,0,0, 65.77606316974764
20,1,0,0,0,0,1, 60.98652894176548
21,0,0,0,0,0,1, 48.18731133645381
22,1,1,0,1,0,0, 66.74465769260217
23,0,1,1,0,1,0, 73.575892373263
24,1,1,1,1,1,0, 67.98565207683448
25,0,1,1,0,0,1, 54.985021178476636
26,1,1,1,0,0,0, 68.58585448300781
27,0,0,1,0,1,0, 60.39025657561384
28,1,0,0,0,1,0, 51.18050045452103
29,1,1,0,0,1,1, 55.38290607711588
3,1,0,1,0,0,0, 58.39601681937195
4,1,1,1,1,1,1, 48.188172974316586
5,1,0,0,1,1,1, 65.11584940735486
6,1,0,0,1,0,1, 127.37695297458737
7,0,0,0,1,1,1, 61.18545139678941
8,0,0,1,1,0,1, 75.38036394285542
9,0,1,1,1,1,1, 54.580135155917006
