configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 97.76513081470127
1,1,1,0,1,0,1, 99.7791979529874
10,1,0,1,1,1,0, 87.18423628798416
11,1,0,1,1,1,1, 81.37993218072783
12,0,0,1,1,1,1, 85.58141000611847
13,1,0,1,0,1,1, 97.37782362238622
14,0,1,1,1,0,0, 84.77481731837128
15,0,0,1,0,0,1, 99.17812961573404
16,1,1,1,1,0,1, 96.97253691207833
17,0,1,0,1,0,1, 89.37688518907402
18,0,1,0,0,1,0, 104.36030929060142
19,0,1,0,0,0,1, 86.78551513302514
2,1,0,1,1,0,0, 88.57551356500149
20,1,0,0,0,0,1, 92.97777786479698
21,0,0,0,0,0,1, 85.58639640175481
22,1,1,0,1,0,0, 86.58827977412055
23,0,1,1,0,1,0, 84.98609817802667
24,1,1,1,1,1,0, 102.17449591755053
25,0,1,1,0,0,1, 95.37406411052946
26,1,1,1,0,0,0, 89.1796249883915
27,0,0,1,0,1,0, 82.78149573636395
28,1,0,0,0,1,0, 74.77213634284496
29,1,1,0,0,1,1, 87.98181454605331
3,1,0,1,0,0,0, 94.3763352660589
4,1,1,1,1,1,1, 89.97502151242281
5,1,0,0,1,1,1, 89.17777165565043
6,1,0,0,1,0,1, 81.17250925758623
7,0,0,0,1,1,1, 81.98702817637599
8,0,0,1,1,0,1, 91.175917030333
9,0,1,1,1,1,1, 83.57461979202279
