configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 13.512757215676698
1,1,1,0,1,0,1, 13.571345579015174
10,1,0,1,1,1,0, 13.588826162357742
11,1,0,1,1,1,1, 13.637458854097936
12,0,0,1,1,1,1, 13.652456978115186
13,1,0,1,0,1,1, 13.605757509969228
14,0,1,1,1,0,0, 13.604613220948163
15,0,0,1,0,0,1, 13.383319356387089
16,1,1,1,1,0,1, 13.634071135085296
17,0,1,0,1,0,1, 13.5521884891974
18,0,1,0,0,1,0, 13.62038287402767
19,0,1,0,0,0,1, 13.585968845108825
2,1,0,1,1,0,0, 13.54349567299301
20,1,0,0,0,0,1, 13.541529239099503
21,0,0,0,0,0,1, 13.553688753294775
22,1,1,0,1,0,0, 13.591828504356295
23,0,1,1,0,1,0, 13.589719576229975
24,1,1,1,1,1,0, 13.624972114578554
25,0,1,1,0,0,1, 13.602928151010493
26,1,1,1,0,0,0, 13.547863124973565
27,0,0,1,0,1,0, 13.580223153952941
28,1,0,0,0,1,0, 13.651569075898166
29,1,1,0,0,1,1, 13.633993777114615
3,1,0,1,0,0,0, 13.62606418800165
4,1,1,1,1,1,1, 13.585076708668424
5,1,0,0,1,1,1, 13.61765445116975
6,1,0,0,1,0,1, 13.549831289970857
7,0,0,0,1,1,1, 13.639787800467571
8,0,0,1,1,0,1, 13.554515258181432
9,0,1,1,1,1,1, 13.6047701694796
