configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 88.56815269907972
1,1,1,0,1,0,1, 93.39064431203411
10,1,0,1,1,1,0, 108.7881184010421
11,1,0,1,1,1,1, 94.97858428580238
12,0,0,1,1,1,1, 86.9866514112157
13,1,0,1,0,1,1, 85.7823705733634
14,0,1,1,1,0,0, 79.59004277627241
15,0,0,1,0,0,1, 89.5744031110777
16,1,1,1,1,0,1, 88.78176642696371
17,0,1,0,1,0,1, 95.57813000344886
18,0,1,0,0,1,0, 98.38636315813446
19,0,1,0,0,0,1, 97.97956563653771
2,1,0,1,1,0,0, 120.56036471916737
20,1,0,0,0,0,1, 96.1814925648377
21,0,0,0,0,0,1, 81.98070348039163
22,1,1,0,1,0,0, 108.76859698329056
23,0,1,1,0,1,0, 86.37758190790194
24,1,1,1,1,1,0, 81.3813842850415
25,0,1,1,0,0,1, 80.58608645759432
26,1,1,1,0,0,0, 103.17229415339696
27,0,0,1,0,1,0, 105.18531949532867
28,1,0,0,0,1,0, 101.5697183901241
29,1,1,0,0,1,1, 94.5821736626518
3,1,0,1,0,0,0, 108.38768984644815
4,1,1,1,1,1,1, 95.381058409144
5,1,0,0,1,1,1, 112.57357544703231
6,1,0,0,1,0,1, 84.19174107645232
7,0,0,0,1,1,1, 90.78306205941321
8,0,0,1,1,0,1, 91.17995029484176
9,0,1,1,1,1,1, 91.17728828455205
