configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 32185.698606681104
1,1,1,0,1,0,1, 32238.201624160596
10,1,0,1,1,1,0, 27461.43727670419
11,1,0,1,1,1,1, 27314.642833730304
12,0,0,1,1,1,1, 27590.69752042401
13,1,0,1,0,1,1, 27723.562810503903
14,0,1,1,1,0,0, 27814.554800235866
15,0,0,1,0,0,1, 27239.940290050883
16,1,1,1,1,0,1, 27320.165013796683
17,0,1,0,1,0,1, 27487.328341634504
18,0,1,0,0,1,0, 26937.18786533561
19,0,1,0,0,0,1, 27533.72192592878
2,1,0,1,1,0,0, 25673.14999281152
20,1,0,0,0,0,1, 27566.28312778075
21,0,0,0,0,0,1, 26701.841893053785
22,1,1,0,1,0,0, 27321.060712861115
23,0,1,1,0,1,0, 27342.575123725153
24,1,1,1,1,1,0, 27105.339480824325
25,0,1,1,0,0,1, 27317.627518685258
26,1,1,1,0,0,0, 27416.489373368717
27,0,0,1,0,1,0, 27321.060712861115
28,1,0,0,0,1,0, 27632.935142737926
29,1,1,0,0,1,1, 27682.810358907635
3,1,0,1,0,0,0, 27386.005751061206
4,1,1,1,1,1,1, 27523.33979214374
5,1,0,0,1,1,1, 27222.95875449519
6,1,0,0,1,0,1, 27890.03516933435
7,0,0,0,1,1,1, 27627.896439592987
8,0,0,1,1,0,1, 26435.79406516423
9,0,1,1,1,1,1, 27546.919290281174
