configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 50.19134007652761
1,1,1,0,1,0,1, 57.9850186890494
10,1,0,1,1,1,0, 45.18150443608994
11,1,0,1,1,1,1, 62.78831504433959
12,0,0,1,1,1,1, 50.98883767662235
13,1,0,1,0,1,1, 95.18399018610829
14,0,1,1,1,0,0, 64.78800543374122
15,0,0,1,0,0,1, 57.17908823513429
16,1,1,1,1,0,1, 58.186209344709425
17,0,1,0,1,0,1, 105.57411141200706
18,0,1,0,0,1,0, 69.38824968277751
19,0,1,0,0,0,1, 53.190458525340254
2,1,0,1,1,0,0, 80.57691574502357
20,1,0,0,0,0,1, 52.786011432483136
21,0,0,0,0,0,1, 52.792414965312
22,1,1,0,1,0,0, 56.99155877506021
23,0,1,1,0,1,0, 70.98675113215015
24,1,1,1,1,1,0, 55.582611469128864
25,0,1,1,0,0,1, 69.79205251377046
26,1,1,1,0,0,0, 59.19109472347529
27,0,0,1,0,1,0, 67.7865477595971
28,1,0,0,0,1,0, 61.93356170068901
29,1,1,0,0,1,1, 76.3841140597089
3,1,0,1,0,0,0, 53.985779832474606
4,1,1,1,1,1,1, 53.78375577829629
5,1,0,0,1,1,1, 84.97228567722593
6,1,0,0,1,0,1, 40.59432536797
7,0,0,0,1,1,1, 55.79102616965549
8,0,0,1,1,0,1, 54.3859500098148
9,0,1,1,1,1,1, 51.3856647869374
