configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 104.76349907690152
1,1,1,0,1,0,1, 90.18426028534721
10,1,0,1,1,1,0, 89.3795688494881
11,1,0,1,1,1,1, 92.38966067307408
12,0,0,1,1,1,1, 77.57881376901138
13,1,0,1,0,1,1, 99.58636461503964
14,0,1,1,1,0,0, 84.17834303363169
15,0,0,1,0,0,1, 80.77925461110364
16,1,1,1,1,0,1, 85.98186222934095
17,0,1,0,1,0,1, 83.76746094863182
18,0,1,0,0,1,0, 86.57567933331305
19,0,1,0,0,0,1, 94.18708681853526
2,1,0,1,1,0,0, 66.18810013414023
20,1,0,0,0,0,1, 88.38043707863308
21,0,0,0,0,0,1, 100.78421940849346
22,1,1,0,1,0,0, 102.77610967275135
23,0,1,1,0,1,0, 74.57917243858725
24,1,1,1,1,1,0, 88.78602623368916
25,0,1,1,0,0,1, 74.98424512024518
26,1,1,1,0,0,0, 92.18309693861296
27,0,0,1,0,1,0, 83.17415454639041
28,1,0,0,0,1,0, 96.58465851215885
29,1,1,0,0,1,1, 90.18349449058144
3,1,0,1,0,0,0, 86.18234189313189
4,1,1,1,1,1,1, 78.77752949748614
5,1,0,0,1,1,1, 89.78049321267869
6,1,0,0,1,0,1, 97.3680118817925
7,0,0,0,1,1,1, 100.18997971959631
8,0,0,1,1,0,1, 88.58438577954183
9,0,1,1,1,1,1, 90.97586086537177
