configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 85.38881288714617
1,1,1,0,1,0,1, 92.9710786498247
10,1,0,1,1,1,0, 83.78326856505083
11,1,0,1,1,1,1, 82.98181078538853
12,0,0,1,1,1,1, 116.3810410628867
13,1,0,1,0,1,1, 94.78744997100642
14,0,1,1,1,0,0, 101.97909106379264
15,0,0,1,0,0,1, 82.9767867792285
16,1,1,1,1,0,1, 84.54465427933515
17,0,1,0,1,0,1, 86.36645592490383
18,0,1,0,0,1,0, 124.7765484473618
19,0,1,0,0,0,1, 93.77470581101265
2,1,0,1,1,0,0, 93.57237879993498
20,1,0,0,0,0,1, 102.9732868346866
21,0,0,0,0,0,1, 93.37393505819902
22,1,1,0,1,0,0, 90.77128091074115
23,0,1,1,0,1,0, 109.78115981843283
24,1,1,1,1,1,0, 81.1900397683013
25,0,1,1,0,0,1, 115.36753654430375
26,1,1,1,0,0,0, 87.57550080619477
27,0,0,1,0,1,0, 85.9844700869042
28,1,0,0,0,1,0, 103.17036251820232
29,1,1,0,0,1,1, 94.77828057131296
3,1,0,1,0,0,0, 98.1884572988007
4,1,1,1,1,1,1, 96.18762061475184
5,1,0,0,1,1,1, 80.58356196871127
6,1,0,0,1,0,1, 95.57446202587438
7,0,0,0,1,1,1, 88.78289350740137
8,0,0,1,1,0,1, 90.9886432706879
9,0,1,1,1,1,1, 105.37429794423983
