configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 26024.452575640073
1,1,1,0,1,0,1, 26570.587422546738
10,1,0,1,1,1,0, 26268.92018976668
11,1,0,1,1,1,1, 26371.51665229419
12,0,0,1,1,1,1, 25974.430770349667
13,1,0,1,0,1,1, 26223.936684927266
14,0,1,1,1,0,0, 26626.549332339273
15,0,0,1,0,0,1, 26323.27082433955
16,1,1,1,1,0,1, 26248.992694905333
17,0,1,0,1,0,1, 25697.95649849924
18,0,1,0,0,1,0, 25672.29317758809
19,0,1,0,0,0,1, 25422.974742274593
2,1,0,1,1,0,0, 25203.963071153306
20,1,0,0,0,0,1, 25682.512777050106
21,0,0,0,0,0,1, 24733.496574410725
22,1,1,0,1,0,0, 26624.06815761448
23,0,1,1,0,1,0, 26370.96029851927
24,1,1,1,1,1,0, 26275.477359734934
25,0,1,1,0,0,1, 26452.157305689063
26,1,1,1,0,0,0, 26309.14295335915
27,0,0,1,0,1,0, 26489.36452014516
28,1,0,0,0,1,0, 26544.70260642435
29,1,1,0,0,1,1, 26359.838150593754
3,1,0,1,0,0,0, 26803.327901192213
4,1,1,1,1,1,1, 26595.532482453596
5,1,0,0,1,1,1, 26613.58144288193
6,1,0,0,1,0,1, 26448.379375553763
7,0,0,0,1,1,1, 26010.914179589756
8,0,0,1,1,0,1, 25921.84563540924
9,0,1,1,1,1,1, 26565.36407831469
