configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 10.360927299392873
1,1,1,0,1,0,1, 10.340859441857695
10,1,0,1,1,1,0, 10.333485792721595
11,1,0,1,1,1,1, 10.346148667869132
12,0,0,1,1,1,1, 10.318258606222667
13,1,0,1,0,1,1, 10.366366119095069
14,0,1,1,1,0,0, 10.397013802706105
15,0,0,1,0,0,1, 10.312188653473688
16,1,1,1,1,0,1, 10.3537156709453
17,0,1,0,1,0,1, 10.340584523462228
18,0,1,0,0,1,0, 10.392501654428617
19,0,1,0,0,0,1, 10.377521173813433
2,1,0,1,1,0,0, 10.397613037391007
20,1,0,0,0,0,1, 10.367503062686758
21,0,0,0,0,0,1, 10.280343221633418
22,1,1,0,1,0,0, 10.38989346023371
23,0,1,1,0,1,0, 10.404851923437644
24,1,1,1,1,1,0, 10.399649086460814
25,0,1,1,0,0,1, 10.391707827626014
26,1,1,1,0,0,0, 10.303776316535789
27,0,0,1,0,1,0, 10.272380367292458
28,1,0,0,0,1,0, 10.367270859721978
29,1,1,0,0,1,1, 10.391937660675492
3,1,0,1,0,0,0, 10.387467505652289
4,1,1,1,1,1,1, 10.398554726715497
5,1,0,0,1,1,1, 10.393448592315139
6,1,0,0,1,0,1, 10.39530091233371
7,0,0,0,1,1,1, 10.362465517548062
8,0,0,1,1,0,1, 10.329334270455298
9,0,1,1,1,1,1, 10.256305497453978
