configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 133394.69489298412
1,1,1,0,1,0,1, 131773.83393334353
10,1,0,1,1,1,0, 133009.49953845702
11,1,0,1,1,1,1, 127080.62757497121
12,0,0,1,1,1,1, 131232.90691387447
13,1,0,1,0,1,1, 132711.3594288103
14,0,1,1,1,0,0, 131703.02548190136
15,0,0,1,0,0,1, 133577.1561690606
16,1,1,1,1,0,1, 132920.57065459393
17,0,1,0,1,0,1, 129145.73967576672
18,0,1,0,0,1,0, 130854.42706697652
19,0,1,0,0,0,1, 133242.72827810422
2,1,0,1,1,0,0, 132361.2721506589
20,1,0,0,0,0,1, 132888.77608108343
21,0,0,0,0,0,1, 133363.562407479
22,1,1,0,1,0,0, 131112.46302628543
23,0,1,1,0,1,0, 132285.4561400956
24,1,1,1,1,1,0, 132239.79836075546
25,0,1,1,0,0,1, 131244.4467193482
26,1,1,1,0,0,0, 131679.61296728157
27,0,0,1,0,1,0, 130937.86867193648
28,1,0,0,0,1,0, 134099.4884104517
29,1,1,0,0,1,1, 131806.4869880636
3,1,0,1,0,0,0, 133278.6002548287
4,1,1,1,1,1,1, 131154.59323058682
5,1,0,0,1,1,1, 129710.7709229959
6,1,0,0,1,0,1, 130824.81118709125
7,0,0,0,1,1,1, 132001.70018189834
8,0,0,1,1,0,1, 131876.3632719053
9,0,1,1,1,1,1, 132378.26825397037
