configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 26217.40521097146
1,1,1,0,1,0,1, 25152.360423263923
10,1,0,1,1,1,0, 26387.87002390741
11,1,0,1,1,1,1, 26354.07223124117
12,0,0,1,1,1,1, 25741.881010729216
13,1,0,1,0,1,1, 25902.105582162774
14,0,1,1,1,0,0, 24839.598294016392
15,0,0,1,0,0,1, 25829.114577952267
16,1,1,1,1,0,1, 26175.20109098238
17,0,1,0,1,0,1, 25659.381968125916
18,0,1,0,0,1,0, 26270.16234960332
19,0,1,0,0,0,1, 25514.955591219794
2,1,0,1,1,0,0, 26344.005289876262
20,1,0,0,0,0,1, 26603.88150631177
21,0,0,0,0,0,1, 25676.90747326392
22,1,1,0,1,0,0, 25416.513108566633
23,0,1,1,0,1,0, 25895.06284731753
24,1,1,1,1,1,0, 25555.51296303395
25,0,1,1,0,0,1, 26282.866724839412
26,1,1,1,0,0,0, 24864.612186643724
27,0,0,1,0,1,0, 26278.2392528571
28,1,0,0,0,1,0, 26285.146526549313
29,1,1,0,0,1,1, 25889.900608671564
3,1,0,1,0,0,0, 26349.350225023452
4,1,1,1,1,1,1, 25948.953219227136
5,1,0,0,1,1,1, 26421.894238441742
6,1,0,0,1,0,1, 26204.35201878328
7,0,0,0,1,1,1, 26323.75587348803
8,0,0,1,1,0,1, 25746.18892038506
9,0,1,1,1,1,1, 26217.817628860575
