configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 0.015418498690982621
1,1,1,0,1,0,1, 0.01569998068643467
10,1,0,1,1,1,0, 0.015613185983728853
11,1,0,1,1,1,1, 0.015717707810277107
12,0,0,1,1,1,1, 0.01552662605319954
13,1,0,1,0,1,1, 0.01567741557729872
14,0,1,1,1,0,0, 0.015650104656290333
15,0,0,1,0,0,1, 0.015708851324636258
16,1,1,1,1,0,1, 0.015565624165208436
17,0,1,0,1,0,1, 0.015620679134407789
18,0,1,0,0,1,0, 0.015705399809508403
19,0,1,0,0,0,1, 0.015666173338664706
2,1,0,1,1,0,0, 0.0156997913634652
20,1,0,0,0,0,1, 0.015685860152187044
21,0,0,0,0,0,1, 0.015607859686831118
22,1,1,0,1,0,0, 0.01568122307346166
23,0,1,1,0,1,0, 0.01575726855271871
24,1,1,1,1,1,0, 0.015675226730348234
25,0,1,1,0,0,1, 0.015698653307957524
26,1,1,1,0,0,0, 0.015612867806287711
27,0,0,1,0,1,0, 0.015669997268100373
28,1,0,0,0,1,0, 0.015717022860203607
29,1,1,0,0,1,1, 0.01570591035346606
3,1,0,1,0,0,0, 0.015610269775085762
4,1,1,1,1,1,1, 0.01571524300654616
5,1,0,0,1,1,1, 0.01576767538308812
6,1,0,0,1,0,1, 0.015611746086166365
7,0,0,0,1,1,1, 0.015707957893366133
8,0,0,1,1,0,1, 0.01570524026076383
9,0,1,1,1,1,1, 0.01565324414686494
