configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 130628.11221477352
1,1,1,0,1,0,1, 127412.88144231381
10,1,0,1,1,1,0, 124359.0843689336
11,1,0,1,1,1,1, 128680.25530162653
12,0,0,1,1,1,1, 129178.77179407353
13,1,0,1,0,1,1, 125496.96799325327
14,0,1,1,1,0,0, 128712.88403097862
15,0,0,1,0,0,1, 129640.98521963127
16,1,1,1,1,0,1, 128497.7076008964
17,0,1,0,1,0,1, 128420.64438910942
18,0,1,0,0,1,0, 130405.46972702224
19,0,1,0,0,0,1, 128960.70567298144
2,1,0,1,1,0,0, 129016.94250488974
20,1,0,0,0,0,1, 127592.8461243035
21,0,0,0,0,0,1, 128417.84083379136
22,1,1,0,1,0,0, 127798.30360531794
23,0,1,1,0,1,0, 129494.42785476941
24,1,1,1,1,1,0, 129533.51096695471
25,0,1,1,0,0,1, 129956.20475899623
26,1,1,1,0,0,0, 130431.66359065326
27,0,0,1,0,1,0, 130068.61119240399
28,1,0,0,0,1,0, 127841.4357104596
29,1,1,0,0,1,1, 128739.72817893792
3,1,0,1,0,0,0, 130069.28790966947
4,1,1,1,1,1,1, 128500.67976859598
5,1,0,0,1,1,1, 127620.6908873722
6,1,0,0,1,0,1, 128068.84981365982
7,0,0,0,1,1,1, 128767.08095328846
8,0,0,1,1,0,1, 124674.28842149883
9,0,1,1,1,1,1, 129402.43250692627
