configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 31214.785819747096
1,1,1,0,1,0,1, 26271.404626919782
10,1,0,1,1,1,0, 26615.352267494934
11,1,0,1,1,1,1, 25978.884362789926
12,0,0,1,1,1,1, 25217.564538052044
13,1,0,1,0,1,1, 30214.4926835606
14,0,1,1,1,0,0, 25180.671316697302
15,0,0,1,0,0,1, 25999.417613045465
16,1,1,1,1,0,1, 25848.075352309268
17,0,1,0,1,0,1, 24309.193493887455
18,0,1,0,0,1,0, 26383.275114239583
19,0,1,0,0,0,1, 26590.511441897073
2,1,0,1,1,0,0, 26051.775298227698
20,1,0,0,0,0,1, 26706.120508698183
21,0,0,0,0,0,1, 26292.679592147953
22,1,1,0,1,0,0, 26518.23526447962
23,0,1,1,0,1,0, 25507.34101274347
24,1,1,1,1,1,0, 26842.03462622467
25,0,1,1,0,0,1, 26974.97262040279
26,1,1,1,0,0,0, 26516.899219872823
27,0,0,1,0,1,0, 26141.398826251196
28,1,0,0,0,1,0, 25842.664688841396
29,1,1,0,0,1,1, 24759.82965237199
3,1,0,1,0,0,0, 26142.423925546376
4,1,1,1,1,1,1, 26403.337381845064
5,1,0,0,1,1,1, 26720.249674012954
6,1,0,0,1,0,1, 26579.627247307486
7,0,0,0,1,1,1, 26299.31779569638
8,0,0,1,1,0,1, 26615.63562130209
9,0,1,1,1,1,1, 26458.17623791192
