configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 12833971.152844585
1,1,1,0,1,0,1, 12912084.149279565
10,1,0,1,1,1,0, 12628826.459812531
11,1,0,1,1,1,1, 12675844.979739245
12,0,0,1,1,1,1, 12872984.271222822
13,1,0,1,0,1,1, 12516630.31787573
14,0,1,1,1,0,0, 12728048.908919873
15,0,0,1,0,0,1, 12621983.598517401
16,1,1,1,1,0,1, 12651332.484350149
17,0,1,0,1,0,1, 12753958.955857445
18,0,1,0,0,1,0, 12693818.58705177
19,0,1,0,0,0,1, 12004956.224087995
2,1,0,1,1,0,0, 12993386.312184677
20,1,0,0,0,0,1, 12623722.145216318
21,0,0,0,0,0,1, 12643058.009332897
22,1,1,0,1,0,0, 12871496.946984604
23,0,1,1,0,1,0, 12780914.61234914
24,1,1,1,1,1,0, 12599226.901332755
25,0,1,1,0,0,1, 12808911.050798474
26,1,1,1,0,0,0, 12800190.207959248
27,0,0,1,0,1,0, 12330554.384783119
28,1,0,0,0,1,0, 12723266.809262484
29,1,1,0,0,1,1, 12942821.112735271
3,1,0,1,0,0,0, 11154385.664495712
4,1,1,1,1,1,1, 12547901.145212531
5,1,0,0,1,1,1, 12482459.46851948
6,1,0,0,1,0,1, 12763835.807802595
7,0,0,0,1,1,1, 12677108.541429574
8,0,0,1,1,0,1, 12957503.533127995
9,0,1,1,1,1,1, 12750144.804032046
