configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,v8-pool-size,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0, 32018.032555935504
1,1,1,0,1,0,1, 26426.29310458734
10,1,0,1,1,1,0, 26738.25388506829
11,1,0,1,1,1,1, 30052.140463704527
12,0,0,1,1,1,1, 25542.327467963536
13,1,0,1,0,1,1, 27525.991417395875
14,0,1,1,1,0,0, 26779.21076310039
15,0,0,1,0,0,1, 27110.115868635225
16,1,1,1,1,0,1, 26020.863528377053
17,0,1,0,1,0,1, 26993.8319094087
18,0,1,0,0,1,0, 25222.525733281876
19,0,1,0,0,0,1, 26834.90362244364
2,1,0,1,1,0,0, 26690.723905813775
20,1,0,0,0,0,1, 26212.044958899514
21,0,0,0,0,0,1, 24796.359894367506
22,1,1,0,1,0,0, 26920.94395597887
23,0,1,1,0,1,0, 27211.846949688017
24,1,1,1,1,1,0, 26555.346653495217
25,0,1,1,0,0,1, 26733.893497515084
26,1,1,1,0,0,0, 26928.628363385684
27,0,0,1,0,1,0, 26825.68935315215
28,1,0,0,0,1,0, 27105.853780182366
29,1,1,0,0,1,1, 25366.546598346104
3,1,0,1,0,0,0, 27062.793800455198
4,1,1,1,1,1,1, 25849.612126570042
5,1,0,0,1,1,1, 26955.631031322446
6,1,0,0,1,0,1, 26543.50480437437
7,0,0,0,1,1,1, 26984.581010410653
8,0,0,1,1,0,1, 26750.91421249321
9,0,1,1,1,1,1, 27228.88876182074
